series,id,name,line,in_oak_park,date,daytype,rides,avg_weekday_rides,avg_saturday_rides,avg_sunday_holiday_rides,month_total
bus_route_monthly,86,Narragansett/Ridgeland,,,2018-09-01,,,3115.70,0,0,59199
bus_route_monthly,90,Harlem,,,2018-09-01,,,4600.60,2772.30,2111.10,113940
bus_route_monthly,91,Austin,,,2018-09-01,,,6994.70,3462.40,2471.30,165039
bus_route_monthly,126,Jackson,,,2018-10-01,,,5631.20,2381.90,1727.60,145956
bus_route_monthly,20,Madison,,,2018-10-01,,,17560.80,9529.80,7228.80,470934
bus_route_monthly,66,Chicago,,,2018-10-01,,,23185.30,13984.40,9693.50,627974
bus_route_monthly,70,Division,,,2018-10-01,,,9254.60,5005,3890.30,248436
bus_route_monthly,86,Narragansett/Ridgeland,,,2018-10-01,,,3118.30,0,0,71721
bus_route_monthly,90,Harlem,,,2018-10-01,,,4613.90,2886.20,1998.60,125660
bus_route_monthly,91,Austin,,,2018-10-01,,,6816.80,3346.20,2320.80,179454
bus_route_monthly,126,Jackson,,,2018-11-01,,,5090.50,2393.70,1684.40,124897
bus_route_monthly,20,Madison,,,2018-11-01,,,16224.70,9459.70,6350.60,410309
bus_route_monthly,66,Chicago,,,2018-11-01,,,20090.90,12504.80,8359.90,513727
bus_route_monthly,70,Division,,,2018-11-01,,,8429,4661.30,3401.10,212661
bus_route_monthly,86,Narragansett/Ridgeland,,,2018-11-01,,,2562.90,0,0,53820
bus_route_monthly,90,Harlem,,,2018-11-01,,,4253,2968.10,1682,109595
bus_route_monthly,91,Austin,,,2018-11-01,,,6211.90,3022.20,2138.10,153230
bus_route_monthly,126,Jackson,,,2018-12-01,,,4729,2303,1655,116025
bus_route_monthly,20,Madison,,,2018-12-01,,,15785.80,9011.50,6775.80,401428
bus_route_monthly,66,Chicago,,,2018-12-01,,,19452.60,12309.60,8555.40,501932
bus_route_monthly,70,Division,,,2018-12-01,,,7891.20,4553.80,3424.90,201142
bus_route_monthly,86,Narragansett/Ridgeland,,,2018-12-01,,,2088.40,0,0,41767
bus_route_monthly,90,Harlem,,,2018-12-01,,,4037.60,2831.80,1859.60,106068
bus_route_monthly,91,Austin,,,2018-12-01,,,5829,3091.40,2042,144289
bus_route_monthly,126,Jackson,,,2019-01-01,,,4218.80,1954,1547.80,108370
bus_route_monthly,20,Madison,,,2019-01-01,,,14403.80,7943.10,6215,379732
bus_route_monthly,66,Chicago,,,2019-01-01,,,18462.40,11160.10,8015.30,490890
bus_route_monthly,70,Division,,,2019-01-01,,,7228.60,4107.70,3176,191339
bus_route_monthly,86,Narragansett/Ridgeland,,,2019-01-01,,,1901.40,0,0,41831
bus_route_monthly,90,Harlem,,,2019-01-01,,,3329.20,2214.90,1432.70,89265
bus_route_monthly,91,Austin,,,2019-01-01,,,5280.20,2487.90,1828.90,135260
bus_route_monthly,126,Jackson,,,2019-02-01,,,5015.60,2239.70,1594,115647
bus_route_monthly,20,Madison,,,2019-02-01,,,16598.80,9237.30,6759.80,395965
bus_route_monthly,66,Chicago,,,2019-02-01,,,21184.60,12175.60,8262.30,505444
bus_route_monthly,70,Division,,,2019-02-01,,,8433.90,4555.60,3524,200997
bus_route_monthly,86,Narragansett/Ridgeland,,,2019-02-01,,,2530.80,0,0,50616
bus_route_monthly,90,Harlem,,,2019-02-01,,,3780.40,2468.60,1536.70,91629
bus_route_monthly,91,Austin,,,2019-02-01,,,6254.90,2978.30,1946.60,144798
bus_route_monthly,126,Jackson,,,2019-03-01,,,5016.20,2245.40,1714.90,125141
bus_route_monthly,20,Madison,,,2019-03-01,,,16903.10,9262.90,7065.80,436609
bus_route_monthly,66,Chicago,,,2019-03-01,,,21811.90,13121.10,9338.30,570347
bus_route_monthly,70,Division,,,2019-03-01,,,8458.90,4739.90,3685,219762
bus_route_monthly,86,Narragansett/Ridgeland,,,2019-03-01,,,2630,0,0,55231
bus_route_monthly,90,Harlem,,,2019-03-01,,,4078.10,2670.10,1712.20,107551
bus_route_monthly,91,Austin,,,2019-03-01,,,6234.70,3050.70,2088.70,156626
bus_route_monthly,126,Jackson,,,2019-04-01,,,4856.90,2389.50,1753.70,123424
bus_route_monthly,20,Madison,,,2019-04-01,,,16060.70,8873.10,6417.30,414497
bus_route_monthly,66,Chicago,,,2019-04-01,,,21498.50,12935.30,8782.40,559837
bus_route_monthly,70,Division,,,2019-04-01,,,8317.70,4934.60,3447.20,216517
bus_route_monthly,86,Narragansett/Ridgeland,,,2019-04-01,,,2242.70,0,0,49339
bus_route_monthly,90,Harlem,,,2019-04-01,,,4197.90,2648.70,1610.90,109392
bus_route_monthly,91,Austin,,,2019-04-01,,,6085.50,3049.20,2047.90,154269
bus_route_monthly,126,Jackson,,,2019-05-01,,,5079.80,2441.80,1848.90,130768
bus_route_monthly,20,Madison,,,2019-05-01,,,16698.90,9171.20,6939,438756
bus_route_monthly,66,Chicago,,,2019-05-01,,,22052.60,13572,9638.50,587638
bus_route_monthly,70,Division,,,2019-05-01,,,9076.10,5325.20,3891.80,240434
bus_route_monthly,86,Narragansett/Ridgeland,,,2019-05-01,,,2375.40,0,0,52258
bus_route_monthly,90,Harlem,,,2019-05-01,,,4243.30,2818.90,1913.90,114198
bus_route_monthly,91,Austin,,,2019-05-01,,,6444.80,3278.60,2226.10,166031
bus_route_monthly,126,Jackson,,,2019-06-01,,,4921.40,2514.80,1934.60,120675
bus_route_monthly,20,Madison,,,2019-06-01,,,15778.60,9249.90,7444.50,399045
bus_route_monthly,66,Chicago,,,2019-06-01,,,21972.70,13986.10,10213.80,560453
bus_route_monthly,70,Division,,,2019-06-01,,,8611.10,5251.10,4213,219543
bus_route_monthly,86,Narragansett/Ridgeland,,,2019-06-01,,,2112.10,0,0,42243
bus_route_monthly,90,Harlem,,,2019-06-01,,,4295.20,2838.20,1954.70,109868
bus_route_monthly,91,Austin,,,2019-06-01,,,6132,3426.10,2397.10,151755
bus_route_monthly,126,Jackson,,,2019-07-01,,,4622.80,2651.50,2031.50,122466
bus_route_monthly,20,Madison,,,2019-07-01,,,14754.10,9239.90,7715.40,400126
bus_route_monthly,66,Chicago,,,2019-07-01,,,20844.50,13877.10,11215.40,570164
bus_route_monthly,70,Division,,,2019-07-01,,,7816.70,5140.40,4236,213710
bus_route_monthly,86,Narragansett/Ridgeland,,,2019-07-01,,,1626.70,0,0,35787
bus_route_monthly,90,Harlem,,,2019-07-01,,,4223.10,2744.50,1890.30,113337
bus_route_monthly,91,Austin,,,2019-07-01,,,5693.70,3205.60,2340.70,149787
bus_route_monthly,126,Jackson,,,2019-08-01,,,4666.70,2570.30,1958,123352
bus_route_monthly,20,Madison,,,2019-08-01,,,14700.90,9217,7031,397630
bus_route_monthly,66,Chicago,,,2019-08-01,,,20341.20,13539.60,10336.80,556551
bus_route_monthly,70,Division,,,2019-08-01,,,7708.90,5062.90,4160.60,211554
bus_route_monthly,86,Narragansett/Ridgeland,,,2019-08-01,,,1668.10,0,0,36698
bus_route_monthly,90,Harlem,,,2019-08-01,,,4259.10,2867.80,2015.10,116100
bus_route_monthly,91,Austin,,,2019-08-01,,,5728.60,3485.10,2400.50,153057
bus_route_monthly,126,Jackson,,,2019-09-01,,,5724,2638.60,1983.40,136934
bus_route_monthly,20,Madison,,,2019-09-01,,,16435,9288.80,7323.90,409799
bus_route_monthly,66,Chicago,,,2019-09-01,,,22098.40,13663,9846.60,555700
bus_route_monthly,70,Division,,,2019-09-01,,,8849.80,4935.30,3857,219879
bus_route_monthly,86,Narragansett/Ridgeland,,,2019-09-01,,,3043.20,0,0,60864
bus_route_monthly,90,Harlem,,,2019-09-01,,,4599.30,2896.90,1922,115105
bus_route_monthly,91,Austin,,,2019-09-01,,,6704.50,3418.30,2416.50,162263
bus_route_monthly,126,Jackson,,,2019-10-01,,,5295.90,2505.60,1898.60,139423
bus_route_monthly,20,Madison,,,2019-10-01,,,16207,9115.70,7408.50,438858
bus_route_monthly,66,Chicago,,,2019-10-01,,,22206.50,13940.60,9909,606147
bus_route_monthly,70,Division,,,2019-10-01,,,8068.10,4670,3857.20,219674
bus_route_monthly,86,Narragansett/Ridgeland,,,2019-10-01,,,2594.60,0,0,59676
bus_route_monthly,90,Harlem,,,2019-10-01,,,4416.30,2680.50,2048.70,120493
bus_route_monthly,91,Austin,,,2019-10-01,,,6397.50,3251,2372.60,169636
bus_route_monthly,126,Jackson,,,2019-11-01,,,5054.70,2412.30,1889.80,122605
bus_route_monthly,20,Madison,,,2019-11-01,,,15851.70,8694.90,6809.70,394557
bus_route_monthly,66,Chicago,,,2019-11-01,,,21365.20,13032.70,8812.70,536531
bus_route_monthly,70,Division,,,2019-11-01,,,8034.30,4754.20,3634.60,202630
bus_route_monthly,86,Narragansett/Ridgeland,,,2019-11-01,,,2527.20,0,0,50543
bus_route_monthly,90,Harlem,,,2019-11-01,,,4134.60,2735.50,1744.50,105091
bus_route_monthly,91,Austin,,,2019-11-01,,,5956.10,3073.60,2194.30,145461
bus_route_monthly,126,Jackson,,,2019-12-01,,,4526.20,2265.80,1763.60,114694
bus_route_monthly,20,Madison,,,2019-12-01,,,14996,8793,6769.70,390706
bus_route_monthly,66,Chicago,,,2019-12-01,,,19844.90,12654.10,8553.80,518682
bus_route_monthly,70,Division,,,2019-12-01,,,7452.80,4478.80,3451.60,195133
bus_route_monthly,86,Narragansett/Ridgeland,,,2019-12-01,,,2038.50,0,0,42809
bus_route_monthly,90,Harlem,,,2019-12-01,,,3748.30,2697.80,1636.70,99327
bus_route_monthly,91,Austin,,,2019-12-01,,,5459.70,2819.50,2018.10,138040
bus_route_monthly,126,Jackson,,,2020-01-01,,,5044,2107.10,1649,127642
bus_route_monthly,20,Madison,,,2020-01-01,,,15936.30,7663,6208.70,412293
bus_route_monthly,66,Chicago,,,2020-01-01,,,20963.90,11098.20,8172.80,546463
bus_route_monthly,70,Division,,,2020-01-01,,,7941.40,4202.50,3209.90,207571
bus_route_monthly,86,Narragansett/Ridgeland,,,2020-01-01,,,2300.90,0,0,50619
bus_route_monthly,90,Harlem,,,2020-01-01,,,3798.30,1940.50,1399.80,98323
bus_route_monthly,91,Austin,,,2020-01-01,,,5793.50,2468.30,1860.90,146635
bus_route_monthly,126,Jackson,,,2020-02-01,,,5350,2503.80,1846.80,126906
bus_route_monthly,20,Madison,,,2020-02-01,,,16474.30,8677.10,7062.30,401121
bus_route_monthly,66,Chicago,,,2020-02-01,,,21584.10,12738.40,9040.40,531535
bus_route_monthly,70,Division,,,2020-02-01,,,8125.60,4919.50,3831.30,202434
bus_route_monthly,86,Narragansett/Ridgeland,,,2020-02-01,,,2471.80,0,0,49435
bus_route_monthly,90,Harlem,,,2020-02-01,,,3659.40,2263.60,1707.90,91337
bus_route_monthly,91,Austin,,,2020-02-01,,,5932.10,2845.40,2353.20,142282
bus_route_monthly,126,Jackson,,,2020-03-01,,,3337.70,1696.60,1373.10,87082
bus_route_monthly,20,Madison,,,2020-03-01,,,10964.20,5859.90,5448.40,291893
bus_route_monthly,66,Chicago,,,2020-03-01,,,13278.10,7617.80,6237.80,353779
bus_route_monthly,70,Division,,,2020-03-01,,,5337.70,3090,2636.70,142973
bus_route_monthly,86,Narragansett/Ridgeland,,,2020-03-01,,,1440.10,0,0,31683
bus_route_monthly,90,Harlem,,,2020-03-01,,,2553.30,1567.80,1323.50,69061
bus_route_monthly,91,Austin,,,2020-03-01,,,4051.60,2089.10,1536.20,105172
bus_route_monthly,126,Jackson,,,2020-04-01,,,1455.10,1115.20,879.4,39990
bus_route_monthly,20,Madison,,,2020-04-01,,,6497.90,5657,4848,184975
bus_route_monthly,66,Chicago,,,2020-04-01,,,5574.40,4621.10,3587.70,155471
bus_route_monthly,70,Division,,,2020-04-01,,,2306.80,1733.50,1110,62124
bus_route_monthly,86,Narragansett/Ridgeland,,,2020-04-01,,,288.2,0,0,6340
bus_route_monthly,90,Harlem,,,2020-04-01,,,931.3,652.4,452.1,24908
bus_route_monthly,91,Austin,,,2020-04-01,,,1796.10,1198.40,956.5,48133
bus_route_monthly,126,Jackson,,,2020-05-01,,,1769.60,1536.80,967.9,48883
bus_route_monthly,20,Madison,,,2020-05-01,,,7562.30,6659.10,4873.60,213784
bus_route_monthly,66,Chicago,,,2020-05-01,,,6678.60,6545.90,4022.40,190436
bus_route_monthly,70,Division,,,2020-05-01,,,2649,2061.90,1492.40,72244
bus_route_monthly,86,Narragansett/Ridgeland,,,2020-05-01,,,325.9,0,0,6517
bus_route_monthly,90,Harlem,,,2020-05-01,,,1087.20,819,465.8,28634
bus_route_monthly,91,Austin,,,2020-05-01,,,2037.20,1578.60,1037.10,54859
bus_route_monthly,126,Jackson,,,2020-06-01,,,1751.30,1195.20,913,46962
bus_route_monthly,20,Madison,,,2020-06-01,,,6768.90,5353.50,3604.50,184748
bus_route_monthly,66,Chicago,,,2020-06-01,,,7061.70,5843.20,4527.70,196842
bus_route_monthly,70,Division,,,2020-06-01,,,2940.60,2382.40,1726.30,81129
bus_route_monthly,86,Narragansett/Ridgeland,,,2020-06-01,,,474.7,0,0,10444
bus_route_monthly,90,Harlem,,,2020-06-01,,,1703.30,1243.20,955.7,46269
bus_route_monthly,91,Austin,,,2020-06-01,,,2454.70,1922.40,1215.10,66554
bus_route_monthly,126,Jackson,,,2020-07-01,,,1791.90,1243.70,1188.10,50338
bus_route_monthly,20,Madison,,,2020-07-01,,,6260.40,4815,3924.20,176610
bus_route_monthly,66,Chicago,,,2020-07-01,,,7829.60,5808.60,4813,219551
bus_route_monthly,70,Division,,,2020-07-01,,,3230.50,2267.10,1913.90,89708
bus_route_monthly,86,Narragansett/Ridgeland,,,2020-07-01,,,599.1,0,0,13179
bus_route_monthly,90,Harlem,,,2020-07-01,,,2102.80,1510.10,1231.40,58460
bus_route_monthly,91,Austin,,,2020-07-01,,,2685.20,1758.20,1589.30,74054
bus_route_monthly,126,Jackson,,,2020-08-01,,,1719.70,1301.80,877.3,47010
bus_route_monthly,20,Madison,,,2020-08-01,,,6238,4523.20,3525.10,171239
bus_route_monthly,66,Chicago,,,2020-08-01,,,7498.20,5643.10,4535.30,208353
bus_route_monthly,70,Division,,,2020-08-01,,,3335.60,2247.40,1732.90,89949
bus_route_monthly,86,Narragansett/Ridgeland,,,2020-08-01,,,690.7,0,0,14504
bus_route_monthly,90,Harlem,,,2020-08-01,,,2177.80,1603.10,1185.90,59678
bus_route_monthly,91,Austin,,,2020-08-01,,,2781.20,1773.60,1344.30,73994
bus_route_monthly,126,Jackson,,,2020-09-01,,,1767,1229.90,999.9,47025
bus_route_monthly,20,Madison,,,2020-09-01,,,6679.70,4647,3779,177757
bus_route_monthly,66,Chicago,,,2020-09-01,,,7778,5714.90,4450.30,208449
bus_route_monthly,70,Division,,,2020-09-01,,,3444.70,2359.40,1991.30,91733
bus_route_monthly,86,Narragansett/Ridgeland,,,2020-09-01,,,648.8,0,0,13624
bus_route_monthly,90,Harlem,,,2020-09-01,,,2226.70,1572.70,1269,59398
bus_route_monthly,91,Austin,,,2020-09-01,,,2980.80,1876.20,1375.40,76979
bus_route_monthly,126,Jackson,,,2020-10-01,,,1714.90,1163.60,930.2,47267
bus_route_monthly,20,Madison,,,2020-10-01,,,6741.70,4914.70,3354.40,186310
bus_route_monthly,66,Chicago,,,2020-10-01,,,7744,5818.50,4119,215937
bus_route_monthly,70,Division,,,2020-10-01,,,3364.20,2487.80,1888.10,94004
bus_route_monthly,86,Narragansett/Ridgeland,,,2020-10-01,,,653.8,0,0,14383
bus_route_monthly,90,Harlem,,,2020-10-01,,,2168.50,1696.90,1125.50,60692
bus_route_monthly,91,Austin,,,2020-10-01,,,3233.90,1932.70,1254,85826
bus_route_monthly,126,Jackson,,,2020-11-01,,,1570.70,1117,812.4,40756
bus_route_monthly,20,Madison,,,2020-11-01,,,6063.80,4203.90,3262.20,157665
bus_route_monthly,66,Chicago,,,2020-11-01,,,6780.30,5179.50,3559.60,177681
bus_route_monthly,70,Division,,,2020-11-01,,,3024.40,2224.20,1666.40,79382
bus_route_monthly,86,Narragansett/Ridgeland,,,2020-11-01,,,577.4,0,0,11548
bus_route_monthly,90,Harlem,,,2020-11-01,,,2004.80,1500.30,970.1,51917
bus_route_monthly,91,Austin,,,2020-11-01,,,3249.70,1658,1186.90,78747
bus_route_monthly,126,Jackson,,,2020-12-01,,,1485.10,935.8,815.5,40493
bus_route_monthly,20,Madison,,,2020-12-01,,,5616.70,3666.30,2905.70,152761
bus_route_monthly,66,Chicago,,,2020-12-01,,,6693,4617.10,3280.20,182114
bus_route_monthly,70,Division,,,2020-12-01,,,2877,2063.10,1552.80,79310
bus_route_monthly,86,Narragansett/Ridgeland,,,2020-12-01,,,528.1,0,0,11617
bus_route_monthly,90,Harlem,,,2020-12-01,,,1970.20,1425.60,898.9,53542
bus_route_monthly,91,Austin,,,2020-12-01,,,2769,1559.40,1146.30,72888
bus_route_monthly,126,Jackson,,,2021-01-01,,,1444.20,937.6,779.2,38246
bus_route_monthly,20,Madison,,,2021-01-01,,,5604,4011.80,2942.80,149796
bus_route_monthly,66,Chicago,,,2021-01-01,,,6867.20,4885.80,3506.90,182814
bus_route_monthly,70,Division,,,2021-01-01,,,2801.50,2011.40,1508.20,75137
bus_route_monthly,86,Narragansett/Ridgeland,,,2021-01-01,,,524.2,0,0,10484
bus_route_monthly,90,Harlem,,,2021-01-01,,,1953.50,1240.20,816.2,50168
bus_route_monthly,91,Austin,,,2021-01-01,,,2422.60,1555.40,1005.80,62263
bus_route_monthly,126,Jackson,,,2021-02-01,,,1449.40,994.7,776.2,36071
bus_route_monthly,20,Madison,,,2021-02-01,,,5552.40,3835.80,2867.20,137860
bus_route_monthly,66,Chicago,,,2021-02-01,,,7396.40,5391.30,3788.70,184648
bus_route_monthly,70,Division,,,2021-02-01,,,3007.60,2149.10,1569.20,75026
bus_route_monthly,86,Narragansett/Ridgeland,,,2021-02-01,,,495.4,0,0,9908
bus_route_monthly,90,Harlem,,,2021-02-01,,,1857.80,1197.70,729.1,44862
bus_route_monthly,91,Austin,,,2021-02-01,,,2408.80,1531.60,1037.10,58450
bus_route_monthly,126,Jackson,,,2021-03-01,,,1675.80,1290.10,970.4,47586
bus_route_monthly,20,Madison,,,2021-03-01,,,6717.20,4791.20,3869.70,189139
bus_route_monthly,66,Chicago,,,2021-03-01,,,8197.80,6164.70,4659.30,231845
bus_route_monthly,70,Division,,,2021-03-01,,,3300.70,2612.20,2103,94777
bus_route_monthly,86,Narragansett/Ridgeland,,,2021-03-01,,,611.7,0,0,14069
bus_route_monthly,90,Harlem,,,2021-03-01,,,2166.10,1646.70,1161.90,61054
bus_route_monthly,91,Austin,,,2021-03-01,,,2756.30,1923.20,1316.70,76355
bus_route_monthly,126,Jackson,,,2021-04-01,,,1834.60,1258.50,1094.90,49775
bus_route_monthly,20,Madison,,,2021-04-01,,,6802.60,4724.60,3891.40,184122
bus_route_monthly,66,Chicago,,,2021-04-01,,,8442.60,6146.70,4685.30,229066
bus_route_monthly,70,Division,,,2021-04-01,,,3498.10,2484,2133.80,95429
bus_route_monthly,86,Narragansett/Ridgeland,,,2021-04-01,,,701.8,0,0,15439
bus_route_monthly,90,Harlem,,,2021-04-01,,,2322.30,1640.70,1078,61966
bus_route_monthly,91,Austin,,,2021-04-01,,,2972.20,1918.70,1389.90,78624
bus_route_monthly,126,Jackson,,,2021-05-01,,,1785.10,1302.20,1012.10,48285
bus_route_monthly,20,Madison,,,2021-05-01,,,6600.40,4711.30,3893.40,178925
bus_route_monthly,66,Chicago,,,2021-05-01,,,9037.10,7479.10,5410.10,250598
bus_route_monthly,70,Division,,,2021-05-01,,,3579,2756.30,2236.20,98779
bus_route_monthly,86,Narragansett/Ridgeland,,,2021-05-01,,,739.7,0,0,14794
bus_route_monthly,90,Harlem,,,2021-05-01,,,2392.70,1798.60,1268.80,64459
bus_route_monthly,91,Austin,,,2021-05-01,,,3039.30,1939.90,1416.20,78983
bus_route_monthly,126,Jackson,,,2021-06-01,,,1878.30,1151.10,1107.90,50358
bus_route_monthly,20,Madison,,,2021-06-01,,,6877.10,4611.80,3688.90,184499
bus_route_monthly,66,Chicago,,,2021-06-01,,,9924,7876.50,5905.60,273457
bus_route_monthly,70,Division,,,2021-06-01,,,3853.90,2636.20,2222.80,104222
bus_route_monthly,86,Narragansett/Ridgeland,,,2021-06-01,,,771.1,0,0,16964
bus_route_monthly,90,Harlem,,,2021-06-01,,,2542.90,1798.20,1325.80,68440
bus_route_monthly,91,Austin,,,2021-06-01,,,3052.90,1755.30,1470.70,80068
bus_route_monthly,126,Jackson,,,2021-07-01,,,1989.20,1429.50,1202.20,54933
bus_route_monthly,20,Madison,,,2021-07-01,,,7135.30,4991.10,3871.50,194155
bus_route_monthly,66,Chicago,,,2021-07-01,,,11132.20,8799,6865.10,312096
bus_route_monthly,70,Division,,,2021-07-01,,,3908,2991.60,2421.90,109135
bus_route_monthly,86,Narragansett/Ridgeland,,,2021-07-01,,,864.6,0,0,18157
bus_route_monthly,90,Harlem,,,2021-07-01,,,2648.10,1933.80,1320.50,71882
bus_route_monthly,91,Austin,,,2021-07-01,,,3184.10,2062.50,1564.50,85002
bus_route_monthly,126,Jackson,,,2021-08-01,,,2123.30,1431.80,1180.60,58344
bus_route_monthly,20,Madison,,,2021-08-01,,,7106.90,4793.60,3658.30,193819
bus_route_monthly,66,Chicago,,,2021-08-01,,,11362.40,8990.80,6677,319320
bus_route_monthly,70,Division,,,2021-08-01,,,4071.40,2910.40,2195.60,112189
bus_route_monthly,86,Narragansett/Ridgeland,,,2021-08-01,,,942.7,0,0,20740
bus_route_monthly,90,Harlem,,,2021-08-01,,,2725.60,1941.80,1414.80,74804
bus_route_monthly,91,Austin,,,2021-08-01,,,3338.90,2017.50,1549.10,89271
bus_route_monthly,126,Jackson,,,2021-09-01,,,2851,1646.80,1304,72978
bus_route_monthly,20,Madison,,,2021-09-01,,,8025.40,4758.60,3687.20,206003
bus_route_monthly,66,Chicago,,,2021-09-01,,,12729.40,9274.70,7181.40,340323
bus_route_monthly,70,Division,,,2021-09-01,,,4998.50,2918.90,2367.90,128483
bus_route_monthly,86,Narragansett/Ridgeland,,,2021-09-01,,,1569.40,0,0,32958
bus_route_monthly,90,Harlem,,,2021-09-01,,,2992,2142.10,1471.40,78759
bus_route_monthly,91,Austin,,,2021-09-01,,,4044,2202,1530.70,101387
bus_route_monthly,126,Jackson,,,2021-10-01,,,2624,1459.10,1047.40,67637
bus_route_monthly,20,Madison,,,2021-10-01,,,8083.50,4925.60,3515.50,211959
bus_route_monthly,66,Chicago,,,2021-10-01,,,11781.80,8775.90,6180.80,322200
bus_route_monthly,70,Division,,,2021-10-01,,,4719.40,2808.40,2117.80,123739
bus_route_monthly,86,Narragansett/Ridgeland,,,2021-10-01,,,1438,0,0,30198
bus_route_monthly,90,Harlem,,,2021-10-01,,,2951.20,2081.60,1325.10,79009
bus_route_monthly,91,Austin,,,2021-10-01,,,3937.30,2006.10,1431.60,99873
bus_route_monthly,126,Jackson,,,2021-11-01,,,2382.90,1380.40,1113.30,61129
bus_route_monthly,20,Madison,,,2021-11-01,,,7790.10,4561,3524,199456
bus_route_monthly,66,Chicago,,,2021-11-01,,,11620.30,7773.50,5481.40,302528
bus_route_monthly,70,Division,,,2021-11-01,,,4433.80,2644.70,1865.10,113015
bus_route_monthly,86,Narragansett/Ridgeland,,,2021-11-01,,,1271.90,0,0,26710
bus_route_monthly,90,Harlem,,,2021-11-01,,,2939.50,1999,1283.20,76141
bus_route_monthly,91,Austin,,,2021-11-01,,,3713.10,1897.90,1244.30,91787
bus_route_monthly,126,Jackson,,,2021-12-01,,,2121.70,1146.70,1074.60,55590
bus_route_monthly,20,Madison,,,2021-12-01,,,7125.50,3359.80,3711.30,185342
bus_route_monthly,66,Chicago,,,2021-12-01,,,10888.30,6757.40,6014.10,291768
bus_route_monthly,70,Division,,,2021-12-01,,,4065.10,2229.80,1974.70,106136
bus_route_monthly,86,Narragansett/Ridgeland,,,2021-12-01,,,1100.80,0,0,23116
bus_route_monthly,90,Harlem,,,2021-12-01,,,2779.50,1611.70,1391.20,73163
bus_route_monthly,91,Austin,,,2021-12-01,,,3354,1716.80,1409.80,85759
bus_route_monthly,126,Jackson,,,2022-01-01,,,1934.20,1007.90,816.3,49738
bus_route_monthly,20,Madison,,,2022-01-01,,,6032.60,2985.60,2425.10,153738
bus_route_monthly,66,Chicago,,,2022-01-01,,,9278.70,5376.60,4698.60,245229
bus_route_monthly,70,Division,,,2022-01-01,,,3361.70,1868.80,1356.80,86723
bus_route_monthly,86,Narragansett/Ridgeland,,,2022-01-01,,,930.3,0,0,19535
bus_route_monthly,90,Harlem,,,2022-01-01,,,2172.40,1296.20,908,56642
