object_id,common_name,latin_name,genus,genus_source,dbh_in,height_ft,spread_ft,latitude,longitude,nearest_street,block,block_distance_ft,global_id
23737,ZELKOVA,Zelkova serrata,Zelkova,latin,3,10,5,41.8661875,-87.7990901,HOME AVE,1100 HOME AVE,19.3,809d0718-fa81-430e-9970-8873d22da425
23738,SERVICEBERRY-SPP,Amelanchier spp,Amelanchier,latin,2,10,5,41.8655753,-87.7990686,HOME AVE,1100 HOME AVE,19.1,16c3edbc-6c75-45c8-a00d-41164bb43f45
23739,LONDON PLANETREE,Platanus x acerifolia,Platanus,latin,1,10,5,41.8669584,-87.7985441,FILLMORE ST,900 FILLMORE ST,20.4,eef7be31-fd16-457a-9b94-9b4cb29caa5d
23740,MAPLE-PAPERBARK,Acer griseum,Acer,latin,1,10,5,41.8671902,-87.7989633,HOME AVE,1100 HOME AVE,24.8,69fd81bd-5064-4bcd-9af6-2b629df4071e
23741,LINDEN-SILVER,Tilia tomentosa,Tilia,latin,2,10,5,41.8683481,-87.7990127,HOME AVE,1100 HOME AVE,22.7,9dc535f3-e4f6-4df7-953c-371929bd2474
23742,ZELKOVA,Zelkova serrata,Zelkova,latin,2,10,5,41.8686449,-87.8001874,HARVARD ST,1000 HARVARD ST,21.1,cf90e82e-abd2-4906-bd73-eef675cbc385
23743,OAK-BLACK,Quercus velutina,Quercus,latin,2,10,5,41.8686489,-87.775398,S HUMPHREY AVE,1100 S HUMPHREY AVE,22.0,e401c547-7356-467b-8245-907fddb415ae
23745,HACKBERRY,Celtis occidentalis,Celtis,latin,2,10,5,41.8665716,-87.7767094,LYMAN AVE,1100 LYMAN AVE,21.0,18e11c2c-8026-4032-bbea-7ac4d96d86ac
23746,YELLOWWOOD,Cladrastis kentuckea,Cladrastis,latin,1,10,5,41.867538,-87.7978277,CLINTON AVE,1100 CLINTON AVE,18.9,df030f21-fa5f-4fe0-a164-9013cec99afd
23747,LONDON PLANETREE,Platanus x acerifolia,Platanus,latin,2,10,5,41.8671734,-87.7786347,FILLMORE ST,100 FILLMORE ST,22.0,18a853e2-c86b-4798-979c-39b04edfb4d8
23748,TULIPTREE,Liriodendron tulipifera,Liriodendron,latin,1,10,5,41.8674605,-87.7978249,CLINTON AVE,1100 CLINTON AVE,19.0,8fda65b1-e755-48c2-99ad-177f8bce5119
23749,BALDCYPRESS,Taxodium distichum,Taxodium,latin,2,10,5,41.8684428,-87.7766099,LYMAN AVE,1100 LYMAN AVE,24.3,c12abc42-62cd-468c-a750-995b7aab9e28
23750,OAK-BLACK,Quercus velutina,Quercus,latin,2,10,5,41.868272,-87.7767693,LYMAN AVE,1100 LYMAN AVE,20.6,81737bb3-4aa0-4028-87de-416f05b14210
23751,ELM-HYBRID,Ulmus x spp,Ulmus,latin,3,10,5,41.8720506,-87.8035067,S MAPLE AVE,900 S MAPLE AVE,24.0,865f55a3-b82d-49ae-95b0-0dcb801b9bc0
23752,LILAC-TREE,Syringia spp,Syringia,latin,2,10,5,41.8693114,-87.8006027,WENONAH AVE,1000 WENONAH AVE,18.3,3bf03d77-6ba7-42b5-872d-0b01a64c7d71
23753,OAK-SHINGLE,Quercus imbricaria,Quercus,latin,2,10,5,41.8691248,-87.8005991,WENONAH AVE,1000 WENONAH AVE,19.3,87fdf1f2-b630-4f80-ba93-6eac18c1308b
23754,ELM-HYBRID,Ulmus x spp,Ulmus,latin,3,10,5,41.8722345,-87.8033902,GARFIELD ST,1100 GARFIELD ST,24.4,fb7773f4-1d7e-4929-bc94-dffab88bcea0
23757,LINDEN-SILVER,Tilia tomentosa,Tilia,latin,2,10,5,41.8710751,-87.797953,CLINTON AVE,900 CLINTON AVE,18.1,e8331e1c-3f62-444b-8d4b-8871085dc98c
23758,OAK-CHINKQUAPIN,Quercus muehlenbergii,Quercus,latin,2,10,5,41.8721027,-87.7965273,S KENILWORTH AVE,900 S KENILWORTH AVE,22.6,7e200cf4-34ec-4b95-911b-d269d7f07d2b
23759,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,2,10,5,41.8677625,-87.7914811,WESLEY AVE,1100 WESLEY AVE,20.3,d1c260c8-cd6c-4bf6-9cb1-98bc1eacf19f
23760,MAPLE-PAPERBARK,Acer griseum,Acer,latin,2,10,5,41.8707405,-87.790977,LEXINGTON ST,600 LEXINGTON ST,17.9,45d7100d-9ac0-4361-ad36-70c0bffca0aa
23761,MAPLE-MIYABEI,Acer miyabei 'Morton',Acer,latin,2,10,5,41.8708064,-87.7928034,S EUCLID AVE,900 S EUCLID AVE,18.6,e3015383-5387-4621-b3fe-dac8be5a7222
23762,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,2,10,5,41.8692252,-87.7927516,S EUCLID AVE,1000 S EUCLID AVE,19.0,3674f0c0-b4b0-4f22-aafe-60eb10dd9569
23763,ASPEN,Populus tremuloides,Populus,latin,1,10,5,41.8687616,-87.7934097,HARVARD ST,700 HARVARD ST,21.6,03e665e6-79f2-42df-89bd-b4f23bc11d32
23764,TULIPTREE,Liriodendron tulipifera,Liriodendron,latin,2,10,5,41.8711046,-87.7926671,S EUCLID AVE,900 S EUCLID AVE,21.2,f84cc3c8-77a8-4bf2-acb7-b2e1ae53e4e7
23765,ELM-HYBRID,Ulmus x spp,Ulmus,latin,1,5,5,41.871458,-87.7926712,S EUCLID AVE,900 S EUCLID AVE,23.3,a88b5567-5345-473f-a848-8a0d9a38323e
23766,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,2,10,5,41.8668752,-87.792669,S EUCLID AVE,1100 S EUCLID AVE,18.2,2f841de8-e7d9-40be-ad87-4ad723334b62
23767,ELM-HYBRID,Ulmus x spp,Ulmus,latin,2,10,5,41.8687776,-87.7922559,HARVARD ST,700 HARVARD ST,23.0,e8285e7c-97b5-48be-8e79-04a515ec71a6
23768,IRONWOOD,Ostrya virginiana,Ostrya,latin,2,10,5,41.871049,-87.7914284,WESLEY AVE,900 WESLEY AVE,24.2,43926c8f-6af4-48c0-9d4a-f4613b94ca60
23769,TULIPTREE,Liriodendron tulipifera,Liriodendron,latin,1,10,5,41.8699985,-87.7903287,CLARENCE AVE,1000 CLARENCE AVE,20.4,6bd69e1a-2d5c-43c4-a897-0a864df363ae
23770,CATALPA,Catalpa speciosa,Catalpa,latin,2,10,5,41.8684186,-87.7792423,S LOMBARD AVE,1100 S LOMBARD AVE,23.2,4fec1308-5e09-4476-82a7-dc9ca5c0c26a
23771,OAK-CHESTNUT,Quercus prinus,Quercus,latin,3,10,5,41.8702835,-87.7891035,S EAST AVE,1000 S EAST AVE,17.6,44090821-627f-4957-9371-e8026ecc63ea
23772,LINDEN-SILVER,Tilia tomentosa,Tilia,latin,2,10,5,41.8688198,-87.7899554,HARVARD ST,600 HARVARD ST,22.3,bd4f74b8-0402-46cf-8cc2-879e1a8e8254
23774,BLACKGUM,Nyssa sylvatica,Nyssa,latin,2,10,5,41.8672627,-87.7806696,FILLMORE ST,200 FILLMORE ST,21.0,21276fbd-0c25-4859-8f0e-55e5e2261c28
23775,DAWN REDWOOD,Metasequoia glyptostroboides,Metasequoia,latin,3,10,5,41.8695649,-87.7903078,CLARENCE AVE,1000 CLARENCE AVE,18.5,88571f25-4d32-421e-9c12-9413b3fdf251
23776,ASPEN,Populus tremuloides,Populus,latin,2,10,5,41.8681504,-87.7802924,S HARVEY AVE,1100 S HARVEY AVE,22.1,7c0cd304-7028-4d73-acf8-9c96a189c760
23777,OAK-BLACK,Quercus velutina,Quercus,latin,2,10,5,41.8679763,-87.790256,CLARENCE AVE,1100 CLARENCE AVE,18.8,17792673-fe76-4aa8-a48f-90d00b3ae106
23778,DAWN REDWOOD,Metasequoia glyptostroboides,Metasequoia,latin,2,10,5,41.8660783,-87.7889729,S EAST AVE,1100 S EAST AVE,20.7,949beb7d-8ae3-4808-9cf5-9c068a44f22d
23779,MAGNOLIA-SHRUB,Magnolia spp,Magnolia,latin,5,5,5,41.8657492,-87.7887999,S EAST AVE,1100 S EAST AVE,23.1,93812ac8-4b94-4c6f-bbd1-8529a93184e3
23780,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,1,10,5,41.867032,-87.7874051,FILLMORE ST,500 FILLMORE ST,23.9,21ad78e8-fe68-4b73-aed7-ff27df89bf01
23781,YELLOWWOOD,Cladrastis kentuckea,Cladrastis,latin,1,10,5,41.8663665,-87.786523,GUNDERSON AVE,1100 GUNDERSON AVE,18.4,3a9a74a1-bebf-4c4e-9a6a-9044c6a5211a
23782,YELLOWWOOD,Cladrastis kentuckea,Cladrastis,latin,2,10,5,41.8682167,-87.7815305,HIGHLAND AVE,1100 HIGHLAND AVE,20.3,27296360-df2c-49fc-8b06-3a2944f4ee98
23783,MAPLE-JAPANESE,Acer japonicum,Acer,latin,2,5,5,41.8668025,-87.7851576,S ELMWOOD AVE,1100 S ELMWOOD AVE,22.8,0299bdec-a5dd-4e08-9b5f-1916bf88170a
23784,MAPLE-NORWAY,Acer platanoides,Acer,latin,2,10,5,41.8705437,-87.7817593,HIGHLAND AVE,1000 HIGHLAND AVE,20.8,d3fba99d-375f-46fe-a43f-e29f1bf08e79
23786,BUCKEYE-OHIO,Aesculus glabra,Aesculus,latin,1,10,5,41.8685516,-87.786445,GUNDERSON AVE,1100 GUNDERSON AVE,22.6,49afdb50-0da7-4ed6-803d-590c1f658f4e
23787,LINDEN-AMERICAN,Tilia americana,Tilia,latin,2,10,5,41.8671095,-87.7830035,FILLMORE ST,300 FILLMORE ST,22.5,ba8edd21-6d84-4f85-b4d4-ea5afb0882bb
23788,GOLDEN RAINTREE,Koelreuteria paniculata,Koelreuteria,latin,2,10,5,41.8675792,-87.7828856,S CUYLER AVE,1100 S CUYLER AVE,20.5,fd8beac6-0199-4693-89b8-631b7e53b27b
23789,MAPLE-MIYABEI,Acer miyabei 'Morton',Acer,latin,2,10,5,41.8686988,-87.78399,S RIDGELAND AVE,1100 S RIDGELAND AVE,24.1,cdce636b-d541-4c9e-a231-2a6a81501d18
23791,OAK-CHINKQUAPIN,Quercus muehlenbergii,Quercus,latin,2,10,5,41.8825355,-87.8038831,S MAPLE AVE,300 S MAPLE AVE,22.5,b47ac50e-637b-4590-b8ce-4a5a599bfbbe
23792,LINDEN-SILVER,Tilia tomentosa,Tilia,latin,2,10,5,41.8855727,-87.7999988,HOME AVE,100 HOME AVE,22.9,dd761d2b-0725-4f16-909b-fadf9e58a1dc
23793,HORNBEAM-AMERICAN,Carpinus caroliniana,Carpinus,latin,2,10,5,41.8858091,-87.8003073,PLEASANT ST,1000 PLEASANT ST,22.8,f4cfea9c-154e-435e-8955-bd16b6ee29ea
23794,HACKBERRY,Celtis occidentalis,Celtis,latin,3,10,5,41.8853882,-87.7993732,PLEASANT ST,900 PLEASANT ST,16.3,72d580e6-bcf0-48a7-b0c6-0222f7cf918a
23795,OAK-SPP,Quercus spp,Quercus,latin,2,10,5,41.8854796,-87.7989341,PLEASANT ST,900 PLEASANT ST,15.3,d96e5a9a-c0e7-4168-9e17-0b5c4b643c84
23796,OAK-SPP,Quercus spp,Quercus,latin,4,10,10,41.8850765,-87.802558,S MARION ST,200 S MARION ST,17.3,c73dd04f-3a00-4d63-9e05-d467cc823201
23798,OAK-SPP,Quercus spp,Quercus,latin,6,10,5,41.885387,-87.8027898,PLEASANT ST,1100 PLEASANT ST,23.4,49920202-bfab-4eb0-9902-bd2b46a3d136
23799,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,4,20,10,41.8853861,-87.8029076,PLEASANT ST,1100 PLEASANT ST,22.6,56e5f840-5d6d-4df7-99ea-3ac029b475a5
23800,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,4,20,10,41.8853822,-87.8030503,PLEASANT ST,1100 PLEASANT ST,22.6,161c180a-bff4-4f49-8610-ba30d56dd905
23801,OAK-SPP,Quercus spp,Quercus,latin,5,10,5,41.885377,-87.8031901,PLEASANT ST,1100 PLEASANT ST,23.1,fb85b41c-ee7c-47b6-8105-ec42165e0060
23802,SWEETGUM,Liquidambar styraciflua,Liquidambar,latin,2,10,5,41.8854876,-87.8034027,PLEASANT ST,1100 PLEASANT ST,19.4,b2db9a11-a99a-47be-99ac-4d923535c2f2
23803,ELM-HYBRID,Ulmus x spp,Ulmus,latin,3,10,5,41.884583,-87.8039504,S MAPLE AVE,200 S MAPLE AVE,23.6,ff7632ad-4f65-4704-b355-97bca3cd575a
23804,IRONWOOD,Ostrya virginiana,Ostrya,latin,2,10,5,41.8860877,-87.8040068,S MAPLE AVE,100 S MAPLE AVE,24.2,e574861a-53e5-4870-9905-82354a4f561c
23805,OAK-CHESTNUT,Quercus prinus,Quercus,latin,2,10,5,41.8861621,-87.8040111,S MAPLE AVE,100 S MAPLE AVE,23.9,c66b0353-80f6-4d60-9088-8c2224b46062
23806,OAK-BURR,Quercus macrocarpa,Quercus,latin,3,10,5,41.8831951,-87.8026659,RANDOLPH ST,1100 RANDOLPH ST,22.7,57311b36-7497-4cb6-b7e7-5be0282fb168
23807,HORNBEAM-AMERICAN,Carpinus caroliniana,Carpinus,latin,2,10,5,41.8830796,-87.8040628,S MAPLE AVE,300 S MAPLE AVE,20.8,ca425b74-ddac-4c59-a9bf-bada497264ef
23808,LONDON PLANETREE,Platanus x acerifolia,Platanus,latin,2,20,5,41.8827287,-87.8040526,S MAPLE AVE,300 S MAPLE AVE,21.6,ab28879f-679e-407d-bb61-39765099f253
23809,YELLOWWOOD,Cladrastis kentuckea,Cladrastis,latin,1,10,5,41.8823033,-87.8024717,WISCONSIN AVE,300 WISCONSIN AVE,19.4,0910c842-a38e-477e-8719-5a3442633db8
23810,LONDON PLANETREE,Platanus x acerifolia,Platanus,latin,2,10,5,41.8804034,-87.8038066,S MAPLE AVE,400 S MAPLE AVE,22.2,1fb333ae-a498-4af8-b3de-de779c9f2544
23811,GINKGO,Ginkgo biloba,Ginkgo,latin,1,10,5,41.8813906,-87.8017,WASHINGTON BLVD,1000 WASHINGTON BLVD,23.5,66ecf6bb-79de-4807-94ef-1ded2b15906c
23812,OAK-SPP,Quercus spp,Quercus,latin,2,10,5,41.8829532,-87.7999069,HOME AVE,300 HOME AVE,22.5,2456aa75-7ba4-43c1-8173-962725e2531e
23813,HORSECHESTNUT,Aesculus hippocastanum,Aesculus,latin,2,10,5,41.8833253,-87.797511,RANDOLPH ST,900 RANDOLPH ST,20.2,c3dcae8e-a602-4475-9fcc-ac90e947eae2
23814,TULIPTREE,Liriodendron tulipifera,Liriodendron,latin,2,10,5,41.8837229,-87.7984504,CLINTON AVE,200 CLINTON AVE,22.5,2835c7fc-467d-4e60-ba03-da6c138ee914
23815,BALDCYPRESS,Taxodium distichum,Taxodium,latin,1,10,5,41.883445,-87.7972486,RANDOLPH ST,900 RANDOLPH ST,21.3,1a15715a-f9e7-4ed3-8bee-2735e09aafa5
23816,GOLDEN RAINTREE,Koelreuteria paniculata,Koelreuteria,latin,1,10,5,41.8825695,-87.7970811,S KENILWORTH AVE,300 S KENILWORTH AVE,19.5,390a18db-3d01-4d12-8d60-56e60b54b20b
23817,YELLOWWOOD,Cladrastis kentuckea,Cladrastis,latin,2,10,5,41.882318,-87.7969168,S KENILWORTH AVE,300 S KENILWORTH AVE,23.0,b75bb714-839f-412d-bde9-b02683cff658
23818,TULIPTREE,Liriodendron tulipifera,Liriodendron,latin,2,10,5,41.8819183,-87.795572,S GROVE AVE,300 S GROVE AVE,23.3,1c007066-0ecc-47cd-9af5-b60aec1b28e2
23819,OAK-CHINKQUAPIN,Quercus muehlenbergii,Quercus,latin,2,10,5,41.8810522,-87.7983603,CLINTON AVE,400 CLINTON AVE,21.4,2abf895d-35d4-469f-b478-c4b05166ed9d
23820,OAK-SPP,Quercus spp,Quercus,latin,2,10,5,41.8801609,-87.7968508,S KENILWORTH AVE,400 S KENILWORTH AVE,21.8,d7a8fc8c-e2ac-4431-b66c-2ad01905fba5
23821,BALDCYPRESS,Taxodium distichum,Taxodium,latin,2,10,5,41.8867904,-87.7982632,SOUTH BLVD,900 SOUTH BLVD,19.1,304a43da-6daf-4435-9597-0c1986c8f068
23822,IRONWOOD,Ostrya virginiana,Ostrya,latin,2,10,5,41.8851113,-87.7961301,PLEASANT ST,800 PLEASANT ST,15.6,3dc486b1-b15a-49f0-af03-21d6d6e218f6
23823,OAK-CHINKQUAPIN,Quercus muehlenbergii,Quercus,latin,2,10,5,41.8851297,-87.7952389,PLEASANT ST,800 PLEASANT ST,16.1,a222ce9b-4b0a-48e0-8aa1-fc370860053e
23824,BIRCH-RIVER,Betula nigra,Betula,latin,1,10,5,41.8852151,-87.7953106,PLEASANT ST,800 PLEASANT ST,15.6,e6f941e7-c65f-4676-b555-2cf872b59832
23825,TULIPTREE,Liriodendron tulipifera,Liriodendron,latin,2,10,5,41.8853083,-87.7926767,S EUCLID AVE,100 S EUCLID AVE,27.7,8a4e8ee3-29af-48e3-b6c7-ad04d0b2bca5
23826,BLACKGUM,Nyssa sylvatica,Nyssa,latin,1,10,5,41.8853858,-87.7926812,S EUCLID AVE,100 S EUCLID AVE,27.0,07e3baee-a2a2-40f8-aa47-1370f5a83656
23827,SERVICEBERRY-SPP,Amelanchier spp,Amelanchier,latin,1,10,5,41.8856093,-87.792687,S EUCLID AVE,100 S EUCLID AVE,27.1,60e6c28d-5646-4464-8ffc-b8dffb9e03c9
23828,HORNBEAM-AMERICAN,Carpinus caroliniana,Carpinus,latin,2,10,5,41.8869885,-87.7918568,SOUTH BLVD,600 SOUTH BLVD,28.7,d3c71b70-1446-456f-898f-8e16f0e1c9cb
23829,OAK-SHINGLE,Quercus imbricaria,Quercus,latin,3,10,5,41.886021,-87.7927056,S EUCLID AVE,100 S EUCLID AVE,25.1,5fe7590d-595d-41a1-8174-f497e273a9ad
23830,LINDEN-SILVER,Tilia tomentosa,Tilia,latin,2,10,5,41.8869916,-87.7917604,SOUTH BLVD,600 SOUTH BLVD,29.8,ecb61037-ec32-4cde-bf1c-3655bdaf0294
23831,LILAC-TREE,Syringia spp,Syringia,latin,1,10,5,41.8850216,-87.7917592,PLEASANT ST,600 PLEASANT ST,24.3,5fd75c01-b428-4801-945e-5f401299560c
23832,OAK-BLACK,Quercus velutina,Quercus,latin,2,10,5,41.8834061,-87.7904415,RANDOLPH ST,600 RANDOLPH ST,25.9,127ae066-38b4-421e-8520-585fc029efc2
23833,MAPLE-PAPERBARK,Acer griseum,Acer,latin,1,10,5,41.8840027,-87.7912007,WESLEY AVE,200 WESLEY AVE,23.9,918766b4-b375-4a6a-88bb-6f5843f8aac1
23834,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,2,10,5,41.8816502,-87.7921798,WASHINGTON BLVD,600 WASHINGTON BLVD,22.3,11f96fee-e170-41e7-a3bb-98056279d508
23835,IRONWOOD,Ostrya virginiana,Ostrya,latin,2,10,5,41.8852257,-87.7865979,PLEASANT ST,400 PLEASANT ST,18.5,e03bf865-f177-47c8-ad0a-1cc3f12917d5
23836,TULIPTREE,Liriodendron tulipifera,Liriodendron,latin,2,10,5,41.8852361,-87.7859528,PLEASANT ST,400 PLEASANT ST,18.2,7a1f016e-af78-4acd-9926-e3de2ca3c1ec
23837,OAK-SHINGLE,Quercus imbricaria,Quercus,latin,2,20,10,41.8852367,-87.7857982,PLEASANT ST,400 PLEASANT ST,17.4,4e4c2411-41ef-48fe-9bb4-b15673770a0d
23838,BLACKGUM,Nyssa sylvatica,Nyssa,latin,2,10,5,41.8852455,-87.7856387,PLEASANT ST,400 PLEASANT ST,19.7,dc2a6e2a-f204-4ee5-af2e-e072f090d73d
23839,OAK-BURR,Quercus macrocarpa,Quercus,latin,2,10,5,41.885358,-87.7847135,S RIDGELAND AVE,100 S RIDGELAND AVE,26.7,deff1a3a-f709-41ba-91a7-dff4b84f04d0
23840,OAK-SPP,Quercus spp,Quercus,latin,3,10,5,41.8858471,-87.7847253,S RIDGELAND AVE,100 S RIDGELAND AVE,26.3,6307f018-9cf3-4d58-b092-c3ad0a56f03c
23841,OAK-SWAMP WHITE,Quercus muehlenbergii,Quercus,latin,2,10,5,41.8868861,-87.7872317,SOUTH BLVD,400 SOUTH BLVD,29.9,31b2cd91-baa2-48aa-a23f-9f4581353acc
23842,IRONWOOD,Ostrya virginiana,Ostrya,latin,2,10,5,41.8852006,-87.7819248,PLEASANT ST,200 PLEASANT ST,20.6,e0fdebdb-7d36-48ab-8df4-a0b448a0915b
23843,BEECH-AMERICAN,Fagus grandifolia,Fagus,latin,2,10,5,41.8864002,-87.7812927,S HARVEY AVE,100 S HARVEY AVE,19.0,e8e0bdfa-e899-4c9f-9ff7-5daca450e916
23844,CATALPA,Catalpa speciosa,Catalpa,latin,3,10,10,41.8869654,-87.7811746,SOUTH BLVD,200 SOUTH BLVD,28.9,0e12a03f-5ae8-4b02-9d3d-837ae0cf3fea
23845,MAPLE-MIYABEI,Acer miyabei 'Morton',Acer,latin,3,10,5,41.8869695,-87.781051,SOUTH BLVD,200 SOUTH BLVD,28.4,8ce7f65b-138b-4f85-a63f-9bf5b6e48a27
23846,HARDY RUBBERTREE,Eucommia ulmoides,Eucommia,latin,2,10,5,41.8869817,-87.7807033,SOUTH BLVD,200 SOUTH BLVD,26.5,4ab08f83-10f7-46d9-8324-adeafab1fb43
23847,OAK-CHINKQUAPIN,Quercus muehlenbergii,Quercus,latin,2,20,5,41.8851749,-87.7832284,PLEASANT ST,300 PLEASANT ST,22.1,f6fed670-e2fe-4ab3-a877-4686533cf62a
23848,OAK-BURR,Quercus macrocarpa,Quercus,latin,3,10,10,41.8817992,-87.7833299,WASHINGTON BLVD,300 WASHINGTON BLVD,21.7,dc63f9c0-34e5-4355-986f-ce56ed243176
23850,OAK-CHINKQUAPIN,Quercus muehlenbergii,Quercus,latin,2,10,5,41.8807543,-87.7811265,S HARVEY AVE,400 S HARVEY AVE,24.4,c1bb5f75-373b-4e76-9ac1-664916b7395c
23851,MAPLE-MIYABEI,Acer miyabei 'Morton',Acer,latin,3,20,10,41.8818235,-87.7817569,WASHINGTON BLVD,200 WASHINGTON BLVD,21.3,afc75b55-dfb7-4025-aad2-c946619b19ce
23852,MAPLE-MIYABEI,Acer miyabei 'Morton',Acer,latin,3,20,10,41.8820191,-87.7758662,WASHINGTON BLVD,0 WASHINGTON BLVD,26.8,d6f956b3-fb2b-4509-ac75-6e75ee80e452
23853,BALDCYPRESS,Taxodium distichum,Taxodium,latin,2,10,5,41.8853927,-87.7770577,PLEASANT ST,0 PLEASANT ST,19.6,0ab41db5-950a-4e0d-9fa5-b79285a58eaf
23854,GOLDEN RAINTREE,Koelreuteria paniculata,Koelreuteria,latin,2,10,5,41.8854268,-87.7753515,PLEASANT ST,0 PLEASANT ST,20.3,75136e07-1860-426e-a1e7-b68356e3fb32
23855,HAWTHORN-COCKSPUR,Crataegus crusgalli,Crataegus,latin,2,10,5,41.8854258,-87.7749947,PLEASANT ST,0 PLEASANT ST,20.1,0f327b96-f44a-491b-8c35-d2aea4ff65de
23856,HAWTHORN-COCKSPUR,Crataegus crusgalli,Crataegus,latin,2,10,5,41.8853987,-87.7749938,PLEASANT ST,0 PLEASANT ST,13.4,fad782c4-7a1c-4451-a7ca-ba2dfd53b57f
23857,GINKGO,Ginkgo biloba,Ginkgo,latin,2,10,5,41.8902709,-87.7750861,N AUSTIN BLVD,400 N AUSTIN BLVD,22.2,64169842-50fd-4eb9-85df-bce1a0740c42
23858,BALDCYPRESS,Taxodium distichum,Taxodium,latin,3,10,5,41.8871976,-87.8031401,NORTH BLVD,1100 NORTH BLVD,18.4,cf59eaf7-eaff-48e3-b3a8-d57c18f2b3da
23859,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,2,10,10,41.8885324,-87.8037944,LAKE ST,1100 LAKE ST,26.8,627e397e-16f6-4ce8-a8ad-88ce2b042d57
23860,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,2,10,10,41.8885376,-87.8036307,LAKE ST,1100 LAKE ST,27.2,0449eac9-1a41-4213-8591-4eb018f08539
23861,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,2,10,10,41.8885394,-87.8034805,LAKE ST,1100 LAKE ST,29.4,981f516d-f6ae-41dd-8bd7-246f8a6a25b8
23862,HORNBEAM-EUROPEAN,Carpinus betulus,Carpinus,latin,2,10,5,41.8887018,-87.8029089,LAKE ST,1100 LAKE ST,21.3,cc28ab68-6bd8-437c-9fb2-5f750e83870b
23863,HORNBEAM-EUROPEAN,Carpinus betulus,Carpinus,latin,2,10,5,41.8887014,-87.8028051,LAKE ST,1100 LAKE ST,20.7,9803e598-73bc-4e08-9d22-e777ae9f36ad
23864,ELM-HYBRID,Ulmus x spp,Ulmus,latin,4,20,10,41.8918,-87.8034145,ERIE ST,1100 ERIE ST,19.7,a0be48fc-9cb1-44f0-a522-7dd73ab04937
23865,MAPLE-PAPERBARK,Acer griseum,Acer,latin,2,10,5,41.8919643,-87.8007857,ERIE ST,1000 ERIE ST,20.6,9da1c602-4bdb-44e0-9f1f-b46af2c56df9
23866,BEECH-AMERICAN,Fagus grandifolia,Fagus,latin,4,10,5,41.8917377,-87.8003427,FOREST AVE,200 FOREST AVE,18.7,6f85409f-2db4-484e-9b19-eb54befd3f4c
23867,HORNBEAM-AMERICAN,Carpinus caroliniana,Carpinus,latin,3,10,10,41.8912413,-87.8003284,FOREST AVE,200 FOREST AVE,17.7,87caa6af-7081-4916-a2d3-e6cf1e04ba30
23868,MAPLE-SUGAR,Acer saccharum,Acer,latin,2,20,5,41.8939595,-87.8004011,FOREST AVE,400 FOREST AVE,19.4,1b8edc17-9c5d-4cc5-a825-8200a56a2554
23869,HORSECHESTNUT,Aesculus hippocastanum,Aesculus,latin,2,10,5,41.8883384,-87.7876308,LAKE ST,400 LAKE ST,30.0,57242fd3-60bf-4f95-956d-df8997def294
23871,BIRCH-RIVER,Betula nigra,Betula,latin,3,20,10,41.8929406,-87.7977032,N KENILWORTH AVE,300 N KENILWORTH AVE,19.6,cb739473-0804-49de-8a63-910d7f3a1e36
23872,CATALPA,Catalpa speciosa,Catalpa,latin,2,10,5,41.8898942,-87.7912698,LINDEN AVE,100 LINDEN AVE,19.1,3458af9e-8de1-4711-a8a4-0295d944f447
23873,OAK-NORTHERN PIN,Quercus ellipsoidalis,Quercus,latin,3,10,10,41.8890585,-87.7912466,LINDEN AVE,100 LINDEN AVE,19.2,126aee22-de42-47d8-8873-e7c3b88ba01f
23874,HORSECHESTNUT,Aesculus hippocastanum,Aesculus,latin,2,5,5,41.8886284,-87.7915963,LAKE ST,600 LAKE ST,28.8,efb107f1-8200-4187-af22-98d22dda60b7
23875,OAK-NORTHERN PIN,Quercus ellipsoidalis,Quercus,latin,2,10,5,41.8887572,-87.7864251,N ELMWOOD AVE,100 N ELMWOOD AVE,22.8,92f0ad3d-8359-42ae-9483-0b0145216cc1
23876,LONDON PLANETREE,Platanus x acerifolia,Platanus,latin,2,10,10,41.8883892,-87.7841454,LAKE ST,300 LAKE ST,29.6,79a00ce2-a229-462a-8989-ae7a73bb7150
23877,AMERICAN REDBUD,Cercis canadensis,Cercis,latin,2,10,5,41.8890172,-87.7829982,N CUYLER AVE,100 N CUYLER AVE,25.7,06c6dc03-79bc-4d91-83b1-80b0999919e7
23878,AMERICAN REDBUD,Cercis canadensis,Cercis,latin,2,10,5,41.8904508,-87.7822045,ONTARIO ST,200 ONTARIO ST,18.8,44acf3d7-8fac-4bc9-802e-bcd6cacc6b3a
