pin,year,class,township_code,township_name,nbhd,mailed_bldg,mailed_land,mailed_tot,certified_bldg,certified_land,certified_tot,board_bldg,board_land,board_tot,building_sqft,land_sqft,year_built,units,beds,full_baths,half_baths,cards,residential_type,sqft_source,condo_building_sqft,condo_pct_ownership,condo_est_unit_sqft,is_parking_or_common,prop_address,prop_city,prop_zip,address_year
16083200281031,2026,299,27,Oak Park,27090,13806,927,14733,13806,927,14733,,,,,17632,1924,1,,,,1,Condominium,condo_unit,32583,0.0292,951,0,211 W WASHINGTON BLVD 3S,OAK PARK,60302,2026
16083200281032,2026,299,27,Oak Park,27090,10260,689,10949,10260,689,10949,,,,,17632,1923,1,2,1,0,1,Condominium,condo_unit,32583,0.0217,707,0,211 W WASHINGTON BLVD G,OAK PARK,60302,2026
16083200281033,2026,299,27,Oak Park,27090,13191,886,14077,13191,886,14077,,,,,17632,1923,1,1,1,0,1,Condominium,condo_unit,32583,0.0279,909,0,211 W WASHINGTON BLVD 1N,OAK PARK,60302,2026
16083200281034,2026,299,27,Oak Park,27090,13333,895,14228,13333,895,14228,,,,,17632,1924,1,,,,1,Condominium,condo_unit,32583,0.0282,919,0,211 W WASHINGTON BLVD 2N,OAK PARK,60302,2026
16083200281035,2026,299,27,Oak Park,27090,13522,908,14430,13522,908,14430,,,,,17632,1924,1,,,,1,Condominium,condo_unit,32583,0.0286,932,0,211 W WASHINGTON BLVD 3N,OAK PARK,60302,2026
16083210020000,2026,211,27,Oak Park,27090,79500,13500,93000,79500,13500,93000,,,,8050,7500,1914,4,8,4,0,1,2 Story,improvement,,,,,117 WASHINGTON BLVD,OAK PARK,60302,2026
16083210030000,2026,206,27,Oak Park,27090,56500,13500,70000,56500,13500,70000,,,,2486,7500,1912,1,4,2,1,1,2 Story,improvement,,,,,115 WASHINGTON BLVD,OAK PARK,60302,2026
16083210040000,2026,211,27,Oak Park,27090,49200,10800,60000,49200,10800,60000,,,,3460,6000,1912,2,6,3,0,1,2 Story,improvement,,,,,111 WASHINGTON BLVD,OAK PARK,60302,2026
16083210060000,2026,315,27,Oak Park,27090,115966,11879,127845,115966,11879,127845,,,,7156,4242,1894,6,12,6,0,1,3 Story +,improvement,,,,,103 WASHINGTON BLVD,OAK PARK,60302,2026
16083210070000,2026,211,27,Oak Park,27090,58157,14843,73000,58157,14843,73000,,,,4740,8246,1908,6,9,6,0,2,2 Story,improvement,,,,,414 S LOMBARD AVE 1ST,OAK PARK,60302,2026
16083210080000,2026,211,27,Oak Park,27090,50889,10111,61000,50889,10111,61000,,,,3424,5617,1913,2,6,2,0,1,2 Story,improvement,,,,,416 S LOMBARD AVE,OAK PARK,60302,2026
16083210090000,2026,211,27,Oak Park,27090,51654,10346,62000,51654,10346,62000,,,,3424,5748,1913,3,6,3,0,1,2 Story,improvement,,,,,418 S LOMBARD AVE,OAK PARK,60302,2026
16083210100000,2026,206,27,Oak Park,27090,64520,15480,80000,64520,15480,80000,,,,2826,8600,1908,1,5,2,1,1,2 Story,improvement,,,,,422 S LOMBARD AVE,OAK PARK,60302,2026
16083210150000,2026,315,27,Oak Park,27090,407937,39463,447400,407937,39463,447400,,,,,,,,,,,,,,,,,,415 S TAYLOR AVE,OAK PARK,60302,2026
16083210170000,2026,206,27,Oak Park,27090,61520,15480,77000,61520,15480,77000,,,,2565,8600,1909,1,5,2,1,1,2 Story,improvement,,,,,431 S TAYLOR AVE,OAK PARK,60302,2026
16083210180000,2026,205,27,Oak Park,27090,45093,9907,55000,45093,9907,55000,,,,1632,5504,1903,1,4,1,1,1,2 Story,improvement,,,,,435 S TAYLOR AVE,OAK PARK,60302,2026
16083210190000,2026,205,27,Oak Park,27090,46111,9889,56000,46111,9889,56000,,,,1680,5494,1908,1,4,2,1,1,2 Story,improvement,,,,,437 S TAYLOR AVE,OAK PARK,60302,2026
16083210200000,2026,318,27,Oak Park,27090,85640,22960,108600,85640,22960,108600,,,,,,,,,,,,,,,,,,132 MADISON ST,OAK PARK,60302,2026
16083210210000,2026,EX,27,Oak Park,27090,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,124 MADISON ST,OAK PARK,60302,2026
16083210220000,2026,EX,27,Oak Park,27090,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,124 MADISON ST,OAK PARK,60302,2026
16083210230000,2026,517,27,Oak Park,27090,126250,100000,226250,126250,100000,226250,,,,,,,,,,,,,,,,,,116 MADISON ST,OAK PARK,60302,2026
16083210240000,2026,212,27,Oak Park,27090,41375,5625,47000,38064,5625,43689,,,,2974,3125,1921,2,4,2,1,1,2 Story,improvement,,,,,114 MADISON ST,OAK PARK,60302,2026
16083210250000,2026,517,27,Oak Park,27090,32250,50000,82250,26500,50000,76500,,,,,,,,,,,,,,,,,,110 MADISON ST,OAK PARK,60302,2026
16083210260000,2026,592,27,Oak Park,27090,49250,25000,74250,49250,25000,74250,,,,,,,,,,,,,,,,,,108 MADISON ST,OAK PARK,60302,2026
16083210290000,2026,517,27,Oak Park,27090,44948,27552,72500,32948,27552,60500,,,,,,,,,,,,,,,,,,100 MADISON ST,OAK PARK,60302,2026
16083210301001,2026,299,27,Oak Park,27090,24700,4050,28750,24700,4050,28750,,,,,9000,1914,1,2,1,0,1,Condominium,condo_unit,6562,0.25,1640,0,107 WASHINGTON BLVD 1W,OAK PARK,60302,2026
16083210301002,2026,299,27,Oak Park,27090,24700,4050,28750,24700,4050,28750,,,,1504,9000,1914,1,2,1,0,1,Condominium,condo_unit,6562,0.25,1640,0,105 WASHINGTON BLVD 1E,OAK PARK,60302,2026
16083210301003,2026,299,27,Oak Park,27090,24700,4050,28750,24700,4050,28750,,,,1400,9000,1914,1,2,1,0,1,Condominium,condo_unit,6562,0.25,1640,0,107 WASHINGTON BLVD 2W,OAK PARK,60302,2026
16083210301004,2026,299,27,Oak Park,27090,24700,4050,28750,24700,4050,28750,,,,,9000,1914,1,,,,1,Condominium,condo_unit,6562,0.25,1640,0,105 WASHINGTON BLVD 2E,OAK PARK,60302,2026
16083210311001,2026,299,27,Oak Park,27090,14171,862,15033,10774,862,11636,,,,1500,3705,1928,1,3,1,1,1,Condominium,condo_unit,8412,0.1293,1088,0,439 S TAYLOR AVE GA,OAK PARK,60302,2026
16083210311002,2026,299,27,Oak Park,27090,10423,634,11057,7924,634,8558,,,,850,3705,1928,1,2,1,0,1,Condominium,condo_unit,8412,0.0951,800,0,439 S TAYLOR AVE 1A,OAK PARK,60302,2026
16083210311003,2026,299,27,Oak Park,27090,10423,634,11057,7924,634,8558,,,,,3705,1928,1,,,,1,Condominium,condo_unit,8412,0.0951,800,0,439 S TAYLOR AVE 2A,OAK PARK,60302,2026
16083210311004,2026,299,27,Oak Park,27090,10423,634,11057,7924,634,8558,,,,1000,3705,1928,1,2,1,0,1,Condominium,condo_unit,8412,0.0951,800,0,439 S TAYLOR AVE 3A,OAK PARK,60302,2026
16083210311005,2026,299,27,Oak Park,27090,14478,881,15359,11007,881,11888,,,,850,3705,1928,1,1,1,1,1,Condominium,condo_unit,8412,0.1321,1111,0,439 S TAYLOR AVE 1B,OAK PARK,60302,2026
16083210311006,2026,299,27,Oak Park,27090,8231,501,8732,6258,501,6759,,,,,3705,1928,1,,,,1,Condominium,condo_unit,8412,0.0751,632,0,439 S TAYLOR AVE 2B,OAK PARK,60302,2026
16083210311007,2026,299,27,Oak Park,27090,8231,501,8732,6258,501,6759,,,,1520,3705,1928,1,3,2,0,1,Condominium,condo_unit,8412,0.0751,632,0,439 S TAYLOR AVE 3B,OAK PARK,60302,2026
16083210311008,2026,299,27,Oak Park,27090,14686,894,15580,11165,894,12059,,,,3075,3705,1928,1,2,2,0,1,Condominium,condo_unit,8412,0.134,1127,0,441 S TAYLOR AVE 1C,OAK PARK,60302,2026
16083210311009,2026,299,27,Oak Park,27090,9163,558,9721,6966,558,7524,,,,789,3705,1928,1,1,1,0,1,Condominium,condo_unit,8412,0.0836,703,0,441 S TAYLOR AVE 2C,OAK PARK,60302,2026
16083210311010,2026,299,27,Oak Park,27090,9371,570,9941,7124,570,7694,,,,,3705,1928,1,1,1,0,1,Condominium,condo_unit,8412,0.0855,719,0,441 S TAYLOR AVE 3C,OAK PARK,60302,2026
16083210321001,2026,299,27,Oak Park,27090,22668,2579,25247,22668,2579,25247,,,,,8600,1926,1,,,,1,Condominium,condo_unit,9315,0.1666,1552,0,427 S TAYLOR AVE,OAK PARK,60302,2026
16083210321002,2026,299,27,Oak Park,27090,22668,2579,25247,22668,2579,25247,,,,,8600,1926,1,,,,1,Condominium,condo_unit,9315,0.1666,1552,0,427 S TAYLOR AVE,OAK PARK,60302,2026
16083210321003,2026,299,27,Oak Park,27090,22681,2581,25262,22681,2581,25262,,,,1200,8600,1926,1,2,1,0,1,Condominium,condo_unit,9315,0.1667,1553,0,427 S TAYLOR AVE,OAK PARK,60302,2026
16083210321004,2026,299,27,Oak Park,27090,22681,2581,25262,22681,2581,25262,,,,,8600,1926,1,2,1,0,1,Condominium,condo_unit,9315,0.1667,1553,0,427 S TAYLOR AVE,OAK PARK,60302,2026
16083210321005,2026,299,27,Oak Park,27090,22681,2581,25262,22681,2581,25262,,,,1200,8600,1926,1,2,1,0,1,Condominium,condo_unit,9315,0.1667,1553,0,427 S TAYLOR AVE,OAK PARK,60302,2026
16083210321006,2026,299,27,Oak Park,27090,22681,2581,25262,22681,2581,25262,,,,,8600,1926,1,,,,1,Condominium,condo_unit,9315,0.1667,1553,0,427 S TAYLOR AVE,OAK PARK,60302,2026
16083210331001,2026,299,27,Oak Park,27090,11226,1309,12535,11226,1309,12535,,,,,19608,1967,1,1,1,0,1,Condominium,condo_unit,20706,0.0371,768,0,426 S LOMBARD AVE 101,OAK PARK,60302,2026
16083210331002,2026,299,27,Oak Park,27090,11740,1369,13109,11740,1369,13109,,,,700,19608,1967,1,1,1,0,1,Condominium,condo_unit,20706,0.0388,803,0,426 S LOMBARD AVE 103,OAK PARK,60302,2026
16083210331003,2026,299,27,Oak Park,27090,10651,1242,11893,10651,1242,11893,,,,,19608,1967,1,2,2,0,1,Condominium,condo_unit,20706,0.0352,729,0,426 S LOMBARD AVE 105,OAK PARK,60302,2026
16083210331004,2026,299,27,Oak Park,27090,16007,1867,17874,16007,1867,17874,,,,,19608,1967,1,2,2,0,1,Condominium,condo_unit,20706,0.0529,1095,0,426 S LOMBARD AVE 105,OAK PARK,60302,2026
16083210331005,2026,299,27,Oak Park,27090,21726,2534,24260,21726,2534,24260,,,,1500,19608,1967,1,3,2,0,1,Condominium,condo_unit,20706,0.0718,1487,0,426 S LOMBARD AVE 106,OAK PARK,60302,2026
16083210331006,2026,299,27,Oak Park,27090,10651,1242,11893,10651,1242,11893,,,,,19608,1967,1,,,,1,Condominium,condo_unit,20706,0.0352,729,0,426 S LOMBARD AVE 107,OAK PARK,60302,2026
16083210331007,2026,299,27,Oak Park,27090,10530,1228,11758,10530,1228,11758,,,,,19608,1967,1,,,,1,Condominium,condo_unit,20706,0.0348,721,0,426 S LOMBARD AVE 108,OAK PARK,60302,2026
16083210331008,2026,299,27,Oak Park,27090,11226,1309,12535,11226,1309,12535,,,,642,19608,1967,1,1,1,0,1,Condominium,condo_unit,20706,0.0371,768,0,426 S LOMBARD AVE 201,OAK PARK,60302,2026
16083210331009,2026,299,27,Oak Park,27090,11226,1309,12535,11226,1309,12535,,,,,19608,1967,1,1,1,0,1,Condominium,condo_unit,20706,0.0371,768,0,426 S LOMBARD AVE 202,OAK PARK,60302,2026
16083210331010,2026,299,27,Oak Park,27090,11740,1369,13109,11740,1369,13109,,,,,19608,1967,1,,,,1,Condominium,condo_unit,20706,0.0388,803,0,426 S LOMBARD AVE 203,OAK PARK,60302,2026
16083210331011,2026,299,27,Oak Park,27090,10651,1242,11893,10651,1242,11893,,,,700,19608,1967,1,1,1,0,1,Condominium,condo_unit,20706,0.0352,729,0,426 S LOMBARD AVE 204,OAK PARK,60302,2026
16083210331012,2026,299,27,Oak Park,27090,16007,1867,17874,16007,1867,17874,,,,,19608,1967,1,,,,1,Condominium,condo_unit,20706,0.0529,1095,0,426 S LOMBARD AVE 205,OAK PARK,60302,2026
16083210331013,2026,299,27,Oak Park,27090,21726,2534,24260,21726,2534,24260,,,,,19608,1967,1,3,2,0,1,Condominium,condo_unit,20706,0.0718,1487,0,426 S LOMBARD AVE 206,OAK PARK,60302,2026
16083210331014,2026,299,27,Oak Park,27090,11286,1317,12603,11286,1317,12603,,,,,19608,1967,1,,,,1,Condominium,condo_unit,20706,0.0373,772,0,426 S LOMBARD AVE 207,OAK PARK,60302,2026
16083210331015,2026,299,27,Oak Park,27090,11165,1302,12467,11165,1302,12467,,,,,19608,1967,1,,,,1,Condominium,condo_unit,20706,0.0369,764,0,426 S LOMBARD AVE 208,OAK PARK,60302,2026
16083210331016,2026,299,27,Oak Park,27090,11226,1309,12535,11226,1309,12535,,,,,19608,1967,1,,,,1,Condominium,condo_unit,20706,0.0371,768,0,426 S LOMBARD AVE 301,OAK PARK,60302,2026
16083210331017,2026,299,27,Oak Park,27090,11226,1309,12535,11226,1309,12535,,,,650,19608,1967,1,1,1,0,1,Condominium,condo_unit,20706,0.0371,768,0,426 S LOMBARD AVE 302,OAK PARK,60302,2026
16083210331018,2026,299,27,Oak Park,27090,11740,1369,13109,11740,1369,13109,,,,700,19608,1967,1,1,1,0,1,Condominium,condo_unit,20706,0.0388,803,0,426 S LOMBARD AVE 303,OAK PARK,60302,2026
16083210331019,2026,299,27,Oak Park,27090,10651,1242,11893,10651,1242,11893,,,,750,19608,1967,1,1,1,0,1,Condominium,condo_unit,20706,0.0352,729,0,426 S LOMBARD AVE 304,OAK PARK,60302,2026
16083210331020,2026,299,27,Oak Park,27090,16007,1867,17874,16007,1867,17874,,,,,19608,1967,1,,,,1,Condominium,condo_unit,20706,0.0529,1095,0,426 S LOMBARD AVE 305,OAK PARK,60302,2026
16083210331021,2026,299,27,Oak Park,27090,21726,2534,24260,21726,2534,24260,,,,,19608,1967,1,,,,1,Condominium,condo_unit,20706,0.0718,1487,0,426 S LOMBARD AVE 306,OAK PARK,60302,2026
16083210331022,2026,299,27,Oak Park,27090,11286,1317,12603,11286,1317,12603,,,,790,19608,1967,1,1,1,0,1,Condominium,condo_unit,20706,0.0373,772,0,426 S LOMBARD AVE 307,OAK PARK,60302,2026
16083210331023,2026,299,27,Oak Park,27090,11165,1302,12467,11165,1302,12467,,,,,19608,1967,1,,,,1,Condominium,condo_unit,20706,0.0369,764,0,426 S LOMBARD AVE 308,OAK PARK,60302,2026
16083210341001,2026,299,27,Oak Park,27090,19595,1420,21015,19595,1420,21015,,,,,16065,1925,1,3,1,0,1,Condominium,condo_unit,26802,0.0491,1316,0,121 WASHINGTON BLVD 1,OAK PARK,60302,2026
16083210341002,2026,299,27,Oak Park,27090,19595,1420,21015,19595,1420,21015,,,,1250,16065,1925,1,3,1,0,1,Condominium,condo_unit,26802,0.0491,1316,0,121 WASHINGTON BLVD 2,OAK PARK,60302,2026
16083210341003,2026,299,27,Oak Park,27090,19595,1420,21015,19595,1420,21015,,,,,16065,1925,1,3,1,0,1,Condominium,condo_unit,26802,0.0491,1316,0,121 WASHINGTON BLVD 3,OAK PARK,60302,2026
16083210341004,2026,299,27,Oak Park,27090,16522,1197,17719,16522,1197,17719,,,,,16065,1925,1,2,1,0,1,Condominium,condo_unit,26802,0.0414,1110,0,123 WASHINGTON BLVD 1,OAK PARK,60302,2026
16083210341005,2026,299,27,Oak Park,27090,16522,1197,17719,16522,1197,17719,,,,,16065,1925,1,,,,1,Condominium,condo_unit,26802,0.0414,1110,0,123 WASHINGTON BLVD 2,OAK PARK,60302,2026
16083210341006,2026,299,27,Oak Park,27090,16522,1197,17719,16522,1197,17719,,,,,16065,1925,1,2,1,0,1,Condominium,condo_unit,26802,0.0414,1110,0,123 WASHINGTON BLVD 3,OAK PARK,60302,2026
16083210341007,2026,299,27,Oak Park,27090,12372,896,13268,12372,896,13268,,,,,16065,1925,1,1,1,0,1,Condominium,condo_unit,26802,0.031,831,0,125 WASHINGTON BLVD 1,OAK PARK,60302,2026
16083210341008,2026,299,27,Oak Park,27090,12372,896,13268,12372,896,13268,,,,,16065,1925,1,,,,1,Condominium,condo_unit,26802,0.031,831,0,125 WASHINGTON BLVD 2,OAK PARK,60302,2026
16083210341009,2026,299,27,Oak Park,27090,12372,896,13268,12372,896,13268,,,,,16065,1925,1,,,,1,Condominium,condo_unit,26802,0.031,831,0,125 W WASHINGTON BLVD 3,OAK PARK,60302,2026
16083210341010,2026,299,27,Oak Park,27090,20633,1495,22128,20633,1495,22128,,,,,16065,1925,1,,,,1,Condominium,condo_unit,26802,0.0517,1386,0,127 WASHINGTON BLVD 1,OAK PARK,60302,2026
16083210341011,2026,299,27,Oak Park,27090,20633,1495,22128,20633,1495,22128,,,,1500,16065,1925,1,3,1,0,1,Condominium,condo_unit,26802,0.0517,1386,0,127 WASHINGTON BLVD 2,OAK PARK,60302,2026
16083210341012,2026,299,27,Oak Park,27090,20633,1495,22128,20633,1495,22128,,,,1200,16065,1925,1,3,1,0,1,Condominium,condo_unit,26802,0.0517,1386,0,127 WASHINGTON BLVD 3,OAK PARK,60302,2026
16083210341013,2026,299,27,Oak Park,27090,12372,896,13268,12372,896,13268,,,,750,16065,1925,1,1,1,0,1,Condominium,condo_unit,26802,0.031,831,0,402 S LOMBARD AVE 1,OAK PARK,60302,2026
16083210341014,2026,299,27,Oak Park,27090,12372,896,13268,12372,896,13268,,,,,16065,1925,1,1,1,0,1,Condominium,condo_unit,26802,0.031,831,0,402 S LOMBARD AVE 2,OAK PARK,60302,2026
16083210341015,2026,299,27,Oak Park,27090,12372,896,13268,12372,896,13268,,,,,16065,1925,1,1,1,0,1,Condominium,condo_unit,26802,0.031,831,0,402 S LOMBARD AVE 3,OAK PARK,60302,2026
16083210341016,2026,299,27,Oak Park,27090,12372,896,13268,12372,896,13268,,,,,16065,1925,1,1,1,0,1,Condominium,condo_unit,26802,0.031,831,0,402 S LOMBARD AVE 4,OAK PARK,60302,2026
16083210341017,2026,299,27,Oak Park,27090,12372,896,13268,12372,896,13268,,,,,16065,1925,1,,,,1,Condominium,condo_unit,26802,0.031,831,0,404 S LOMBARD AVE 2S,OAK PARK,60302,2026
16083210341018,2026,299,27,Oak Park,27090,12372,896,13268,12372,896,13268,,,,950,16065,1925,1,1,1,0,1,Condominium,condo_unit,26802,0.031,831,0,404 S LOMBARD AVE 3S,OAK PARK,60302,2026
16083210341019,2026,299,27,Oak Park,27090,13449,975,14424,13449,975,14424,,,,,16065,1925,1,,,,1,Condominium,condo_unit,26802,0.0337,903,0,406 S LOMBARD AVE G,OAK PARK,60302,2026
16083210341020,2026,299,27,Oak Park,27090,16522,1197,17719,16522,1197,17719,,,,900,16065,1925,1,2,1,0,1,Condominium,condo_unit,26802,0.0414,1110,0,406 S LOMBARD AVE 1,OAK PARK,60302,2026
16083210341021,2026,299,27,Oak Park,27090,16522,1197,17719,16522,1197,17719,,,,,16065,1925,1,,,,1,Condominium,condo_unit,26802,0.0414,1110,0,406 S LOMBARD AVE 2,OAK PARK,60302,2026
16083210341022,2026,299,27,Oak Park,27090,16522,1197,17719,16522,1197,17719,,,,,16065,1925,1,2,1,0,1,Condominium,condo_unit,26802,0.0414,1110,0,406 S LOMBARD AVE 3,OAK PARK,60302,2026
16083210341023,2026,299,27,Oak Park,27090,18158,1316,19474,18158,1316,19474,,,,,16065,1925,1,3,1,0,1,Condominium,condo_unit,26802,0.0455,1219,0,408 S LOMBARD AVE 1,OAK PARK,60302,2026
16083210341024,2026,299,27,Oak Park,27090,18158,1316,19474,18158,1316,19474,,,,1550,16065,1925,1,3,1,0,1,Condominium,condo_unit,26802,0.0455,1219,0,408 S LOMBARD AVE 2,OAK PARK,60302,2026
16083210341025,2026,299,27,Oak Park,27090,18158,1316,19474,18158,1316,19474,,,,1550,16065,1925,1,3,1,0,1,Condominium,condo_unit,26802,0.0455,1219,0,408 S LOMBARD AVE 3,OAK PARK,60302,2026
16083210351001,2026,299,27,Oak Park,27090,26164,1995,28159,26164,1995,28159,,,,,8590,1932,1,,,,1,Condominium,condo_unit,7548,0.129,974,0,434 S LOMBARD AVE 1,OAK PARK,60302,2026
16083210351002,2026,299,27,Oak Park,27090,26164,1995,28159,26164,1995,28159,,,,1436,8590,1932,1,2,1,0,1,Condominium,condo_unit,7548,0.129,974,0,434 S LOMBARD AVE 2,OAK PARK,60302,2026
16083210351003,2026,299,27,Oak Park,27090,26164,1995,28159,26164,1995,28159,,,,,8590,1932,1,,,,1,Condominium,condo_unit,7548,0.129,974,0,434 S LOMBARD AVE 3,OAK PARK,60302,2026
16083210351004,2026,299,27,Oak Park,27090,26164,1995,28159,26164,1995,28159,,,,1360,8590,1932,1,2,1,0,1,Condominium,condo_unit,7548,0.129,974,0,436 S LOMBARD AVE 1,OAK PARK,60302,2026
16083210351005,2026,299,27,Oak Park,27090,26164,1995,28159,26164,1995,28159,,,,1360,8590,1932,1,2,1,0,1,Condominium,condo_unit,7548,0.129,974,0,436 S LOMBARD AVE 2,OAK PARK,60302,2026
16083210351006,2026,299,27,Oak Park,27090,26164,1995,28159,26164,1995,28159,,,,,8590,1932,1,,,,1,Condominium,condo_unit,7548,0.129,974,0,436 S LOMBARD AVE 3,OAK PARK,60302,2026
16083210351007,2026,299,27,Oak Park,27090,37725,2876,40601,37725,2876,40601,,,,,8590,1932,1,,,,1,Condominium,condo_unit,7548,0.186,1404,0,434 S LOMBARD AVE 1/2,OAK PARK,60302,2026
16083210351008,2026,299,27,Oak Park,27090,2028,155,2183,2028,155,2183,,,,,8590,1932,1,,,,1,Condominium,condo_unit,7548,0.01,75,1,434 S LOMBARD AVE P-1,OAK PARK,60302,2026
16083210351009,2026,299,27,Oak Park,27090,2028,155,2183,2028,155,2183,,,,,8590,1932,1,,,,1,Condominium,condo_unit,7548,0.01,75,1,434 S LOMBARD AVE P-2,OAK PARK,60302,2026
16083210351010,2026,299,27,Oak Park,27090,2028,155,2183,2028,155,2183,,,,,8590,1932,1,,,,1,Condominium,condo_unit,7548,0.01,75,1,434 S LOMBARD AVE P-3,OAK PARK,60302,2026
16083210351011,2026,299,27,Oak Park,27090,2028,155,2183,2028,155,2183,,,,,8590,1932,1,,,,1,Condominium,condo_unit,7548,0.01,75,1,434 S LOMBARD AVE P-4,OAK PARK,60302,2026
16083220010000,2026,206,27,Oak Park,27090,59708,12292,72000,59708,12292,72000,,,,2940,6829,1918,1,4,3,1,1,2 Story,improvement,,,,,61 WASHINGTON BLVD,OAK PARK,60302,2026
16083220020000,2026,205,27,Oak Park,27090,39806,8194,48000,39806,8194,48000,,,,1610,4552,1904,1,4,1,1,1,2 Story,improvement,,,,,59 WASHINGTON BLVD,OAK PARK,60302,2026
16083220030000,2026,205,27,Oak Park,27090,46803,8197,55000,46803,8197,55000,,,,1821,4554,1903,1,4,1,2,1,2 Story,improvement,,,,,57 WASHINGTON BLVD,OAK PARK,60302,2026
16083220040000,2026,205,27,Oak Park,27090,42806,8194,51000,42806,8194,51000,,,,1610,4552,1903,1,4,1,1,1,2 Story,improvement,,,,,53 WASHINGTON BLVD,OAK PARK,60302,2026
16083220050000,2026,211,27,Oak Park,27090,52708,12292,65000,52708,12292,65000,,,,3538,6829,1918,2,6,3,0,1,2 Story,improvement,,,,,51 WASHINGTON BLVD,OAK PARK,60302,2026
16083220060000,2026,211,27,Oak Park,27090,86500,13500,100000,86500,13500,100000,,,,8271,7500,1922,6,12,6,6,1,3 Story +,improvement,,,,,47 WASHINGTON BLVD,OAK PARK,60302,2026
16083220070000,2026,206,27,Oak Park,27090,74875,10125,85000,74875,10125,85000,,,,3117,5625,1909,1,6,3,1,1,2 Story,improvement,,,,,45 WASHINGTON BLVD,OAK PARK,60302,2026
16083220080000,2026,206,27,Oak Park,27090,54875,10125,65000,54875,10125,65000,,,,2430,5625,1915,1,6,2,0,1,2 Story,improvement,,,,,41 WASHINGTON BLVD,OAK PARK,60302,2026
16083220100000,2026,205,27,Oak Park,27090,55120,9880,65000,55120,9880,65000,,,,1893,5489,1907,1,3,2,1,1,2 Story,improvement,,,,,414 S TAYLOR AVE,OAK PARK,60302,2026
16083220110000,2026,205,27,Oak Park,27090,45093,9907,55000,45093,9907,55000,,,,1893,5504,1906,1,3,1,1,1,2 Story,improvement,,,,,416 S TAYLOR AVE,OAK PARK,60302,2026
16083220120000,2026,205,27,Oak Park,27090,35260,7740,43000,35260,7740,43000,,,,1159,4300,1906,1,3,1,1,1,2 Story,improvement,,,,,418 S TAYLOR AVE,OAK PARK,60302,2026
16083220130000,2026,205,27,Oak Park,27090,39260,7740,47000,39260,7740,47000,,,,1159,4300,1908,1,3,2,0,1,2 Story,improvement,,,,,420 S TAYLOR AVE,OAK PARK,60302,2026
16083220140000,2026,315,27,Oak Park,27090,286220,24080,310300,286220,24080,310300,,,,,,,,,,,,,,,,,,426 S TAYLOR AVE,OAK PARK,60302,2026
16083220150000,2026,100,27,Oak Park,27090,39520,15480,55000,0,15480,15480,,,,,,,,,,,,,,,,,,430 S TAYLOR AVE,OAK PARK,60302,2026
16083220160000,2026,203,27,Oak Park,27090,44093,9907,54000,44093,9907,54000,,,,1604,5504,1903,1,4,2,1,1,1.5 Story,improvement,,,,,434 S TAYLOR AVE,OAK PARK,60302,2026
16083220170000,2026,EX,27,Oak Park,27090,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,436 S TAYLOR AVE,OAK PARK,60302,2026
16083220180000,2026,205,27,Oak Park,27090,57235,11765,69000,57235,11765,69000,,,,2043,6536,1907,1,4,2,1,1,2 Story,improvement,,,,,417 S HUMPHREY AVE,OAK PARK,60302,2026
16083220190000,2026,211,27,Oak Park,27090,55854,11146,67000,44354,11146,55500,,,,2317,6192,1907,2,6,3,1,1,2 Story,improvement,,,,,419 S HUMPHREY AVE,OAK PARK,60302,2026
16083220200000,2026,205,27,Oak Park,27090,44854,11146,56000,44854,11146,56000,,,,1722,6192,1906,1,4,2,0,1,2 Story,improvement,,,,,421 S HUMPHREY AVE,OAK PARK,60302,2026
16083220210000,2026,205,27,Oak Park,27090,43854,11146,55000,43854,11146,55000,,,,1500,6192,1908,1,4,1,0,1,2 Story,improvement,,,,,423 S HUMPHREY AVE,OAK PARK,60302,2026
16083220220000,2026,206,27,Oak Park,27090,60854,11146,72000,60854,11146,72000,,,,2467,6192,1908,1,4,2,0,1,2 Story,improvement,,,,,427 S HUMPHREY AVE,OAK PARK,60302,2026
16083220230000,2026,211,27,Oak Park,27090,56854,11146,68000,51500,11146,62646,,,,2980,6192,1919,2,5,3,0,1,2 Story,improvement,,,,,429 S HUMPHREY AVE,OAK PARK,60302,2026
